"","Year","Edges","Origin","Dest","Origin_Lat","Origin_Lon","Origin_Att","Dest_Lat","Dest_Lon","Dest_Att","Frequency","Avg_Arr_Delay","Avg_Dep_Delay","Avg_Taxi_In","Avg_Taxi_Out","Cancel_Prob","Distance","Carrier_Cancel","Weather_Cancel","NAS_Cancel","Security_Cancel","CarrierDy_Mins","WeatherDy_Mins","NASDy_Mins","SecurityDy_Mins","LateAircraftDy_Mins"
"1",1999,"ABE-ATL","Allentown","Atlanta",40.652099609375,-75.440803527832,393,33.6366996765137,-84.4281005859375,1026,818,9.01130653266332,9.44055068836045,8.1039119804401,13.1088019559902,0.0232273838630807,692,0,0,0,0,NA,NA,NA,NA,NA
"2",1999,"ABE-CLT","Allentown","Charlotte",40.652099609375,-75.440803527832,393,35.2140007019043,-80.9430999755859,748,365,2.53370786516854,2.73314606741573,5.32328767123288,12,0.0246575342465753,481,0,0,0,0,NA,NA,NA,NA,NA
"3",1999,"ABE-DTW","Allentown","Detroit",40.652099609375,-75.440803527832,393,42.2123985290527,-83.353401184082,645,665,1.3444976076555,5.65341812400636,10.6345864661654,10.8977443609023,0.0541353383458647,424,0,0,0,0,NA,NA,NA,NA,NA
"4",1999,"ABE-MCO","Allentown","Orlando",40.652099609375,-75.440803527832,393,28.4293994903564,-81.3089981079102,96,486,-3.22410147991543,2.72536687631027,4.67283950617284,11.4197530864198,0.0185185185185185,906,0,0,0,0,NA,NA,NA,NA,NA
"5",1999,"ABE-MDT","Allentown","Harrisburg",40.652099609375,-75.440803527832,393,40.1935005188,-76.7633972168,310,1038,4.67575757575758,5.84284284284284,3.97302504816956,10.3082851637765,0.0375722543352601,77,0,0,0,0,NA,NA,NA,NA,NA
"6",1999,"ABE-ORD","Allentown","Chicago",40.652099609375,-75.440803527832,393,41.97859955,-87.90480042,672,1369,7.87069625095639,5.65011459129106,6.5500365230095,12.8356464572681,0.043827611395179,654,0,0,0,0,NA,NA,NA,NA,NA
"7",1999,"ABE-PIT","Allentown","Pittsburgh",40.652099609375,-75.440803527832,393,40.49150085,-80.23290253,1203,1348,6.08867775138559,4.66062992125984,5.30118694362018,10.1372403560831,0.0578635014836795,253,0,0,0,0,NA,NA,NA,NA,NA
"8",1999,"ABQ-AMA","Albuquerque","Amarillo",35.0401992797852,-106.609001159668,5355,35.2193984985352,-101.706001281738,3607,692,7.30813953488372,9.89985486211901,3.16473988439306,8.04479768786127,0.00433526011560694,277,0,0,0,0,NA,NA,NA,NA,NA
"9",1999,"ABQ-ATL","Albuquerque","Atlanta",35.0401992797852,-106.609001159668,5355,33.6366996765137,-84.4281005859375,1026,1084,5.59078080903104,4.65983224603914,7.51014760147601,12.159594095941,0.0101476014760148,1269,0,0,0,0,NA,NA,NA,NA,NA
"10",1999,"ABQ-CVG","Albuquerque","Cincinnati",35.0401992797852,-106.609001159668,5355,39.0488014221,-84.6678009033,896,722,4.43239436619718,6.16011235955056,5.98753462603878,12.2243767313019,0.0138504155124654,1240,0,0,0,0,NA,NA,NA,NA,NA
"11",1999,"ABQ-DAL","Albuquerque","Dallas",35.0401992797852,-106.609001159668,5355,32.8470993041992,-96.8517990112305,487,2565,5.11591355599214,8.62206572769953,2.88031189083821,7.85730994152047,0.00350877192982456,580,0,0,0,0,NA,NA,NA,NA,NA
"12",1999,"ABQ-DEN","Albuquerque","Denver",35.0401992797852,-106.609001159668,5355,39.861698150635,-104.672996521,5431,3011,3.81286549707602,3.98007557540364,6.97974094985055,10.3085353703089,0.0332115576220525,349,0,0,0,0,NA,NA,NA,NA,NA
"13",1999,"ABQ-DFW","Albuquerque","Dallas-Fort Worth",35.0401992797852,-106.609001159668,5355,32.896800994873,-97.0380020141602,607,2885,3.23057821922668,3.54622741764081,11.3067590987868,12.0873483535529,0.0214904679376083,569,0,0,0,0,NA,NA,NA,NA,NA
"14",1999,"ABQ-ELP","Albuquerque","El Paso",35.0401992797852,-106.609001159668,5355,31.80719948,-106.3779984,3959,1965,4.37672281776417,5.55844818785094,3.1587786259542,9.2117048346056,0.00305343511450382,223,0,0,0,0,NA,NA,NA,NA,NA
